date,replicate,shelter_trend,State,state_name
2020-11-10,1,0.26025164882839336,5,ANTIOQUIA
2020-11-11,1,0.2594271348281882,5,ANTIOQUIA
2020-11-12,1,0.25854374005370095,5,ANTIOQUIA
2020-11-13,1,0.25760452401593953,5,ANTIOQUIA
2020-11-14,1,0.25661254622591173,5,ANTIOQUIA
2020-11-15,1,0.2555708661946254,5,ANTIOQUIA
2020-11-16,1,0.25448254343308835,5,ANTIOQUIA
2020-11-17,1,0.25335063745230846,5,ANTIOQUIA
2020-11-18,1,0.2521782077632935,5,ANTIOQUIA
2020-11-19,1,0.2509683138770514,5,ANTIOQUIA
2020-11-20,1,0.24972401530458993,5,ANTIOQUIA
2020-11-21,1,0.2484483715569169,5,ANTIOQUIA
2020-11-22,1,0.24714444214504017,5,ANTIOQUIA
2020-11-23,1,0.2458152865799676,5,ANTIOQUIA
2020-11-24,1,0.2444638754312714,5,ANTIOQUIA
2020-11-25,1,0.24309227971443262,5,ANTIOQUIA
2020-11-26,1,0.24170204811988108,5,ANTIOQUIA
2020-11-27,1,0.24029472290420442,5,ANTIOQUIA
2020-11-28,1,0.23887184632399028,5,ANTIOQUIA
2020-11-29,1,0.2374349606358262,5,ANTIOQUIA
2020-11-30,1,0.2359856080962999,5,ANTIOQUIA
2020-12-01,1,0.23452533096199898,5,ANTIOQUIA
2020-12-02,1,0.233055671489511,5,ANTIOQUIA
2020-12-03,1,0.23157817193542363,5,ANTIOQUIA
2020-12-04,1,0.23009437455632448,5,ANTIOQUIA
2020-12-05,1,0.2286058216088011,5,ANTIOQUIA
2020-12-06,1,0.22711405534944124,5,ANTIOQUIA
2020-12-07,1,0.22562061803483238,5,ANTIOQUIA
2020-12-08,1,0.2241270519215622,5,ANTIOQUIA
2020-12-09,1,0.22263489926621832,5,ANTIOQUIA
2020-12-10,1,0.22114570232538838,5,ANTIOQUIA
2020-12-25,1,0.2872561765179905,5,ANTIOQUIA
2020-12-26,1,0.28572102349015716,5,ANTIOQUIA
2020-12-27,1,0.28418961643676866,5,ANTIOQUIA
2020-12-28,1,0.2826628226589315,5,ANTIOQUIA
2020-12-29,1,0.2811415094577522,5,ANTIOQUIA
2020-12-30,1,0.2796265441343373,5,ANTIOQUIA
2020-12-31,1,0.27811879398979333,5,ANTIOQUIA
2021-01-01,1,0.2766191263252269,5,ANTIOQUIA
2021-01-02,1,0.2751284084417444,5,ANTIOQUIA
2021-01-03,1,0.2736475076404524,5,ANTIOQUIA
2021-01-04,1,0.27217729122245754,5,ANTIOQUIA
2021-01-05,1,0.27071862648886624,5,ANTIOQUIA
2021-01-06,1,0.2692723807407851,5,ANTIOQUIA
2021-01-07,1,0.26783942127932053,5,ANTIOQUIA
2021-01-08,1,0.2664206154055792,5,ANTIOQUIA
2021-01-09,1,0.26501683042066754,5,ANTIOQUIA
2021-01-10,1,0.2636289336256921,5,ANTIOQUIA
2021-01-11,1,0.2622577923217595,5,ANTIOQUIA
2021-01-12,1,0.26090427380997616,5,ANTIOQUIA
2021-01-13,1,0.25956924539144866,5,ANTIOQUIA
2021-01-14,1,0.25825357436728347,5,ANTIOQUIA
2021-01-15,1,0.2569581280385872,5,ANTIOQUIA
2021-01-16,1,0.25568377370646633,5,ANTIOQUIA
2021-01-17,1,0.2544313786720275,5,ANTIOQUIA
